"recid","title","project","description","creator","rights","publisher","source","objectType","mainResource"
"mhdbdb.ac1","AC1: Der Ackermann aus Böhmen","mhdbdb","Johannes von Saaz. Der Ackermann aus Böhmen. Hrsg.von Günther Jungbluth. Bd.1. Heidelberg: Winter, 1969","Katharina Zeppezauer-Wachauer","Creative Commons BY-NC 4.0","GAMS5","Github","TEI","TEI.xml"
