"recid","title","project","description","creator","rights","publisher","source","objectType","mainResource"
"mhdbdb.ac3","AC3: Der Ackermann aus Böhmen","mhdbdb","Johann von Tepl, Der Ackermann und der Tod. Hrsg.v. F. Genzmer, Stuttgart:Reclam 1984. Digitale Version: Ulrich Harsch 1998 http://www.fh-augsburg.de/ ̃harsch/germanica/Chronologie/15Jh/Tepl/tep_tod.html [weist viele Abweichungen von der gedruckten Edition auf]","Katharina Zeppezauer-Wachauer","Creative Commons BY-NC 4.0","GAMS5","Github","TEI","TEI.xml"
